Salary_in_office,Annual Commute Cost,City,Role,Remote Work Expenses,remote_vs_office_cost_ratio,Total Remote salary,Total In-office salary,State,Job_Type,Salary_remote,Avg internet monthly payment,Unnamed: 0,Cost of Living Index,Avg.OfficeRent_per_sqft,Office Rent,Electricity Price (cents per kWh),In-Office Expenses
110000.0,6365.46,Austin,Cybersecurity engineer,2624.52,0.4698616756006806,90036.52,191623.46,Texas,Private,87412.0,80.83,728,106.6,41.81,75258.0,15.32,81623.46
110000.0,5115.9,Irving,Cybersecurity engineer,2624.52,0.46396022521595,77285.52,166577.9,Texas,Private,74661.0,80.83,729,91.05,28.59,51462.0,15.32,56577.9
72000.0,6210.03,San Diego,Cybersecurity engineer,4269.360000000001,0.7574194086969608,115953.36,153090.03,California,Private,111684.0,80.83,730,136.2,41.6,74880.0,30.55,81090.03
169500.0,5360.48,Dallas,Cybersecurity engineer,2624.52,0.3737075769216016,83394.52,223154.48,Texas,Private,80770.0,80.83,731,98.5,26.83,48293.99999999999,15.32,53654.48
84000.0,7073.12,Washington,Cybersecurity engineer,3159.0321456953643,0.5475017719059643,101641.03214569535,185645.12,District of Columbia,Private,98482.0,80.83,732,120.1,52.54,94572.0,20.26918653421633,101645.12
87000.0,4331.59,South Bend,Cybersecurity engineer,2527.32,0.5777306181388885,74031.32,128141.59,Indiana,Private,71504.0,80.83,733,87.2,20.45,36810.0,14.42,41141.59
166500.0,12048.32,Fremont,Cybersecurity engineer,4269.360000000001,0.4479045358899699,107384.36,239748.32,California,Private,103115.0,80.83,734,125.75,34.0,61200.0,30.55,73248.32
169500.0,10361.54,Seattle,Cybersecurity engineer,2247.6000000000004,0.4055200334732011,104419.6,257495.54,Washington,Private,102172.0,80.83,735,124.6,43.13,77634.0,11.83,87995.54000000001
63500.0,4251.07,San Antonio,Cybersecurity engineer,2624.52,0.672336319489562,78638.52,116963.07,Texas,Private,76014.0,80.83,736,92.7,27.34,49212.0,15.32,53463.07
92000.0,5225.73,Virginia Beach,Cybersecurity engineer,2602.08,0.6030449631628426,83782.08,138931.73,Virginia,Private,81180.0,86.7,737,99.0,23.17,41706.00000000001,14.46,46931.73000000001
120000.0,3880.78,Livonia,Cybersecurity engineer,2958.24,0.4837969431539678,76627.04000000001,158386.78,Michigan,Private,73668.8,80.83,738,89.84,19.17,34506.00000000001,18.41,38386.780000000006
12000.0,4469.83,Lexington,Cybersecurity engineer,2388.96,1.5112369032830226,77090.95999999999,51011.83,Kentucky,Private,74701.99999999999,79.56,739,91.1,19.19,34542.0,13.28,39011.83
121500.0,4845.27,Anchorage,Cybersecurity engineer,3661.8,0.491921609711602,94435.8,191973.27,Alaska,Private,90774.0,103.73,740,110.7,36.46,65628.0,22.38,70473.27
97000.0,5590.44,Arlington,Cybersecurity engineer,2602.08,0.4506230797889314,80264.28,178118.44,Virginia,Private,77662.2,86.7,741,94.71,41.96,75528.0,14.46,81118.44
155000.0,6001.22,Fort Meade,Cybersecurity engineer,2865.48,0.4122100136650712,85783.87999999999,208107.22,Maryland,Private,82918.4,75.44,742,101.12,26.17,47106.00000000001,18.15,53107.22000000001
96500.0,5059.37,Carlin,Cybersecurity engineer,2577.0,0.586052746018101,87611.0,149493.37,Nevada,Private,85034.0,80.83,743,103.7,26.63,47934.0,14.88,52993.37
170000.0,6001.22,Annapolis Junction,Cybersecurity engineer,2865.48,0.3844962076978055,85783.87999999999,223107.22,Maryland,Private,82918.4,75.44,744,101.12,26.17,47106.00000000001,18.15,53107.22000000001
90500.0,6001.22,Fort Meade,Cybersecurity engineer,2865.48,0.5973507460140235,85783.87999999999,143607.22,Maryland,Private,82918.4,75.44,745,101.12,26.17,47106.00000000001,18.15,53107.22000000001
60000.0,6758.4,White Plains,Cybersecurity engineer,3601.92,0.6258896052687026,83174.72,132890.4,New York,Private,79572.8,80.83,746,97.04,36.74,66132.0,24.37,72890.4
115500.0,5205.47,Pittsburgh,Cybersecurity engineer,2912.76,0.4735543969588698,79254.75999999998,167361.47,Pennsylvania,Private,76341.99999999999,84.33,747,93.1,25.92,46656.00000000001,17.6,51861.47000000001
73500.0,4572.31,Colorado Springs,Cybersecurity engineer,2607.24,0.7315403838614399,86411.24,118122.31,Colorado,Private,83804.0,80.83,748,102.2,22.25,40050.0,15.16,44622.31
96500.0,4951.76,Huntsville,Cybersecurity engineer,2499.48,0.5283958502827837,77365.48,146415.76,Alabama,Private,74866.0,74.1,749,91.3,24.98,44964.0,14.91,49915.76
60500.0,7073.12,Bridgeport,Cybersecurity engineer,2601.12,0.5386104861580743,71743.51999999999,133201.12,West Virginia,Private,69142.4,86.17,750,84.32,36.46,65628.0,14.51,72701.12
93500.0,4977.02,Daytona Beach,Cybersecurity engineer,2532.6,0.5442772502857298,84204.59999999999,154709.02000000002,Florida,Private,81671.99999999999,83.25,751,99.6,31.24,56232.0,14.2,61209.02
112500.0,5590.44,Chantilly,Cybersecurity engineer,2602.08,0.4989187975566838,80264.28,160876.44,Virginia,Private,77662.2,86.7,752,94.71,23.77,42786.0,14.46,48376.44
111500.0,5360.48,Dallas,Cybersecurity engineer,2624.52,0.5049485790515644,83394.52,165154.47999999998,Texas,Private,80770.0,80.83,753,98.5,26.83,48293.99999999999,15.32,53654.48
85000.0,6001.22,Annapolis Junction,Cybersecurity engineer,2865.48,0.6211397202839938,85783.87999999999,138107.22,Maryland,Private,82918.4,75.44,754,101.12,26.17,47106.00000000001,18.15,53107.22000000001
89500.0,7073.12,Spartanburg,Cybersecurity engineer,2388.0,0.5299306785050516,77008.0,145317.12,South Carolina,Private,74620.0,74.17,755,91.0,27.08,48743.99999999999,13.87,55817.12
85000.0,6001.22,Annapolis Junction,Cybersecurity engineer,2865.48,0.6211397202839938,85783.87999999999,138107.22,Maryland,Private,82918.4,75.44,756,101.12,26.17,47106.00000000001,18.15,53107.22000000001
163000.0,6843.04,Philadelphia,Cybersecurity engineer,2912.76,0.3677257187403143,87700.76,238495.04,Pennsylvania,Private,84788.0,84.33,757,103.4,38.14,68652.0,17.6,75495.04
88000.0,4054.52,Fairborn,Cybersecurity engineer,2695.8,0.5850792313678673,75511.8,129062.52,Ohio,Private,72816.0,80.83,758,88.8,20.56,37008.0,15.98,41062.52
83500.0,4251.07,San Antonio,Cybersecurity engineer,2624.52,0.5741585669772151,78638.52,136963.07,Texas,Private,76014.0,80.83,759,92.7,27.34,49212.0,15.32,53463.07
133000.0,6001.22,Annapolis Junction,Cybersecurity engineer,2865.48,0.4609379474906991,85783.87999999999,186107.22,Maryland,Private,82918.4,75.44,760,101.12,26.17,47106.00000000001,18.15,53107.22000000001
90500.0,6001.22,Annapolis Junction,Cybersecurity engineer,2865.48,0.5973507460140235,85783.87999999999,143607.22,Maryland,Private,82918.4,75.44,761,101.12,26.17,47106.00000000001,18.15,53107.22000000001
147000.0,6001.22,Columbia,Cybersecurity engineer,2865.48,0.4332098672037996,85783.87999999999,198019.22,Maryland,Private,82918.4,75.44,762,101.12,25.01,45018.00000000001,18.15,51019.22000000001
69500.0,5285.46,West Point,Cybersecurity engineer,2426.88,0.6627126779767762,77784.88000000002,117373.46,Georgia,Private,75358.00000000001,80.83,763,91.9,23.66,42588.0,13.49,47873.46
106000.0,5740.88,Westminster,Cybersecurity engineer,2607.24,0.5687135397924857,91413.24,160736.88,Colorado,Private,88806.0,80.83,764,108.3,27.22,48996.0,15.16,54736.88
97500.0,6062.35,Quincy,Cybersecurity engineer,4494.96,0.5164213568907672,98425.96,190592.35,Massachusetts,Private,93931.0,93.6,765,114.55,48.35,87030.0,31.22,93092.35
106500.0,6001.22,Fort Meade,Cybersecurity engineer,2865.48,0.5374686683973319,85783.87999999999,159607.22,Maryland,Private,82918.4,75.44,766,101.12,26.17,47106.00000000001,18.15,53107.22000000001
136000.0,6740.21,Denver,Cybersecurity engineer,2607.24,0.4537035983789025,94529.24,208350.21,Colorado,Private,91922.0,80.83,767,112.1,36.45,65610.0,15.16,72350.21
147500.0,6001.22,Annapolis Junction,Cybersecurity engineer,2865.48,0.4276210995795664,85783.87999999999,200607.22,Maryland,Private,82918.4,75.44,768,101.12,26.17,47106.00000000001,18.15,53107.22000000001
96500.0,6001.22,Fort Meade,Cybersecurity engineer,2865.48,0.5733939845951285,85783.87999999999,149607.22,Maryland,Private,82918.4,75.44,769,101.12,26.17,47106.00000000001,18.15,53107.22000000001
122500.0,4951.76,Huntsville,Cybersecurity engineer,2499.48,0.4487146650631009,77365.48,172415.76,Alabama,Private,74866.0,74.1,770,91.3,24.98,44964.0,14.91,49915.76
115500.0,6001.22,Fort Meade,Cybersecurity engineer,2865.48,0.5087793986520861,85783.87999999999,168607.22,Maryland,Private,82918.4,75.44,771,101.12,26.17,47106.00000000001,18.15,53107.22000000001
110000.0,4951.76,Huntsville,Cybersecurity engineer,2499.48,0.4837889648900145,77365.48,159915.76,Alabama,Private,74866.0,74.1,772,91.3,24.98,44964.0,14.91,49915.76
203500.0,6001.22,Fort Meade,Cybersecurity engineer,2865.48,0.3343003365220978,85783.87999999999,256607.22,Maryland,Private,82918.4,75.44,773,101.12,26.17,47106.00000000001,18.15,53107.22000000001
89500.0,5590.44,Springfield,Cybersecurity engineer,2602.08,0.5768746131495099,80264.28,139136.44,Virginia,Private,77662.2,86.7,774,94.71,24.47,44046.0,14.46,49636.44
106000.0,5740.88,Westminster,Cybersecurity engineer,2607.24,0.5687135397924857,91413.24,160736.88,Colorado,Private,88806.0,80.83,775,108.3,27.22,48996.0,15.16,54736.88
85000.0,7036.89,Madera,Cybersecurity engineer,4269.360000000001,0.5686571891035718,93567.36,164540.89,California,Private,89298.0,80.83,776,108.9,40.28,72504.0,30.55,79540.89
162500.0,6001.22,Annapolis Junction,Cybersecurity engineer,2865.48,0.3978710917009179,85783.87999999999,215607.22,Maryland,Private,82918.4,75.44,777,101.12,26.17,47106.00000000001,18.15,53107.22000000001
93000.0,4392.38,Oklahoma City,Data scientist,2219.4,0.5292788541274471,72059.4,136146.38,Oklahoma,Private,69840.0,81.27,778,87.3,21.53,38754.0,11.52,43146.38
93000.0,5245.46,Houston,Data scientist,2624.52,0.5138322948583529,79264.52,154261.46,Texas,Private,76640.0,80.83,779,95.8,31.12,56016.0,15.32,61261.46
90000.0,5590.44,Springfield,Data scientist,2602.08,0.5612437555698211,78370.07999999999,139636.44,Virginia,Private,75767.99999999999,86.7,780,94.71,24.47,44046.0,14.46,49636.44
134000.0,6062.35,Waltham,Data scientist,4494.96,0.4233298039321888,96134.96,227092.35,Massachusetts,Private,91640.0,93.6,781,114.55,48.35,87030.0,31.22,93092.35
127500.0,10354.08,Sunnyvale,Data scientist,4269.360000000001,0.3665683179574341,104869.36,286084.08,California,Private,100600.0,80.83,782,125.75,82.35,148230.0,30.55,158584.08
119000.0,8589.18,Boston,Data scientist,4494.96,0.4497016046270052,110574.96,245885.18,Massachusetts,Private,106080.0,93.6,783,132.6,65.72,118296.0,31.22,126885.18
69000.0,4469.83,Frankfort,Data scientist,2388.96,0.6690637738802112,72868.96,108911.83,Kentucky,Private,70480.0,79.56,784,88.1,19.69,35442.0,13.28,39911.83
99500.0,4251.07,San Antonio,Data scientist,2624.52,0.5019807722216872,76784.52,152963.07,Texas,Private,74160.0,80.83,785,92.7,27.34,49212.0,15.32,53463.07
56500.0,10831.74,New York,Data scientist,3601.92,0.8298272722333707,106001.92,127739.74,New York,Private,102400.0,80.83,786,128.0,33.56,60408.0,24.37,71239.74
84500.0,3854.67,El Dorado,Data scientist,2228.04,0.5735890713665968,71060.04000000001,123886.66999999998,Arkansas,Private,68832.00000000001,80.01,787,86.04,19.74,35531.99999999999,11.74,39386.66999999999
110500.0,3567.89,Rapid City,Data scientist,2011.92,0.4305714504655615,77371.92,179695.89,South Dakota,Private,75360.0,55.88,788,94.2,36.46,65628.0,12.42,69195.89
112500.0,6062.35,Cambridge,Data scientist,4494.96,0.4675998888090923,96134.96,205592.35,Massachusetts,Private,91640.0,93.6,789,114.55,48.35,87030.0,31.22,93092.35
98000.0,4560.93,Cincinnati,Data scientist,2695.8,0.5614733011112167,76615.8,136454.93,Ohio,Private,73920.0,80.83,790,92.4,18.83,33893.99999999999,15.98,38454.92999999999
121000.0,6659.49,Bremerton,Data scientist,2247.6000000000004,0.5114661141136279,94247.6,184269.49,Washington,Private,92000.0,80.83,791,115.0,31.45,56610.0,11.83,63269.49
77000.0,5590.44,Chantilly,Data scientist,2602.08,0.6250782044856273,78370.07999999999,125376.44,Virginia,Private,75767.99999999999,86.7,792,94.71,23.77,42786.0,14.46,48376.44
113000.0,8589.18,Boston,Data scientist,4494.96,0.4609495259356997,110574.96,239885.18,Massachusetts,Private,106080.0,93.6,793,132.6,65.72,118296.0,31.22,126885.18
98000.0,6557.06,Portland,Data scientist,2392.2,0.6136868732066972,95592.2,155767.06,Oregon,Private,93200.0,72.27,794,116.5,28.45,51210.0,14.12,57767.06
92000.0,3577.96,Birmingham,Data scientist,2499.48,0.5570443818872194,75059.48,134745.96000000002,Alabama,Private,72560.0,74.1,795,90.7,21.76,39168.00000000001,14.91,42745.96000000001
160000.0,7036.89,Mountain View,Data scientist,4269.360000000001,0.3152838373070152,104869.36,332618.89,California,Private,100600.0,80.83,796,125.75,91.99,165582.0,30.55,172618.89
115000.0,5590.44,Herndon,Data scientist,2602.08,0.4504119739461335,78370.07999999999,173996.44,Virginia,Private,75767.99999999999,86.7,797,94.71,29.67,53406.0,14.46,58996.44
153000.0,10361.54,Seattle,Data scientist,2247.6000000000004,0.4229439266801369,101927.6,240995.54,Washington,Private,99680.0,80.83,798,124.6,43.13,77634.0,11.83,87995.54000000001
75000.0,10831.74,New York,Data scientist,3601.92,0.7248503040281664,106001.92,146239.74,New York,Private,102400.0,80.83,799,128.0,33.56,60408.0,24.37,71239.74
95000.0,4541.57,Miami,Data scientist,2532.6,0.4818138694924329,90612.6,188065.57,Florida,Private,88080.0,83.25,800,110.1,49.18,88524.0,14.2,93065.57
82000.0,7036.89,Carlsbad,Data scientist,4269.360000000001,0.6816121346549335,104869.36,153854.89,California,Private,100600.0,80.83,801,125.75,36.01,64818.0,30.55,71854.89
93000.0,4979.85,Research Triangle Park,Data scientist,2426.88,0.5147646375213344,75898.88,147443.85,North Carolina,Private,73472.0,80.83,802,91.84,27.48,49464.0,13.49,54443.85
85500.0,6557.06,Portland,Data scientist,2392.2,0.6672308344988722,95592.2,143267.06,Oregon,Private,93200.0,72.27,803,116.5,28.45,51210.0,14.12,57767.06
76000.0,4094.4,Omaha,Data scientist,2134.2,0.6177498173920349,76454.2,123762.4,Nebraska,Private,74320.0,80.83,804,92.9,24.26,43668.00000000001,10.78,47762.40000000001
35000.0,10831.74,New York,Data scientist,3601.92,0.997761477955424,106001.92,106239.74,New York,Private,102400.0,80.83,805,128.0,33.56,60408.0,24.37,71239.74
100000.0,4951.76,Huntsville,Data scientist,2499.48,0.5038795120673103,75539.48,149915.76,Alabama,Private,73040.0,74.1,806,91.3,24.98,44964.0,14.91,49915.76
101500.0,10361.54,Seattle,Data scientist,2247.6000000000004,0.5378891767056893,101927.6,189495.54,Washington,Private,99680.0,80.83,807,124.6,43.13,77634.0,11.83,87995.54000000001
16125.0,6843.04,Philadelphia,Data scientist,2912.76,0.93465097810479,85632.76,91620.04,Pennsylvania,Private,82720.0,84.33,808,103.4,38.14,68652.0,17.6,75495.04
96500.0,7036.89,Diamond Bar,Data scientist,4269.360000000001,0.6543175205738163,104869.36,160272.89,California,Private,100600.0,80.83,809,125.75,31.52,56736.0,30.55,63772.89
79000.0,6062.35,Woods Hole,Data scientist,4494.96,0.5586242502935197,96134.96,172092.35,Massachusetts,Private,91640.0,93.6,810,114.55,48.35,87030.0,31.22,93092.35
14000.0,10361.54,Seattle,Data scientist,2247.6000000000004,0.999333892442748,101927.6,101995.54,Washington,Private,99680.0,80.83,811,124.6,43.13,77634.0,11.83,87995.54000000001
100500.0,3519.92,Rochester,Data scientist,3601.92,0.5668607927228241,80881.92,142683.91999999998,New York,Private,77280.0,80.83,812,96.6,21.48,38664.0,24.37,42183.92
107000.0,7289.35,Atlanta,Data scientist,2426.88,0.4672785550503119,82666.88,176911.35,Georgia,Private,80240.0,80.83,813,100.3,34.79,62622.0,13.49,69911.35
108500.0,10831.74,New York,Data scientist,3601.92,0.5897522718125664,106001.92,179739.74,New York,Private,102400.0,80.83,814,128.0,33.56,60408.0,24.37,71239.74
71500.0,5590.44,Chantilly,Data scientist,2602.08,0.6537571519474551,78370.07999999999,119876.44,Virginia,Private,75767.99999999999,86.7,815,94.71,23.77,42786.0,14.46,48376.44
87500.0,6877.72,Los Angeles,Data scientist,4269.360000000001,0.6393241427862045,116749.36,182613.72000000003,California,Private,112480.0,80.83,816,140.6,49.02,88236.00000000001,30.55,95113.72000000002
120000.0,4572.31,Colorado Springs,Data scientist,2607.24,0.5124897105380188,84367.24,164622.31,Colorado,Private,81760.0,80.83,817,102.2,22.25,40050.0,15.16,44622.31
97500.0,6740.21,Denver,Data scientist,2607.24,0.5433448683990441,92287.24,169850.21000000002,Colorado,Private,89680.0,80.83,818,112.1,36.45,65610.0,15.16,72350.21
39500.0,7073.12,Charleston,Data scientist,2388.0,0.7651914458781556,83748.0,109447.12,South Carolina,Private,81360.0,74.17,819,101.7,34.93,62874.0,13.87,69947.12
218000.0,10831.74,New York,Data scientist,3601.92,0.366484633128214,106001.92,289239.74,New York,Private,102400.0,80.83,820,128.0,33.56,60408.0,24.37,71239.74
87000.0,5590.44,Springfield,Data scientist,2602.08,0.573566465871037,78370.07999999999,136636.44,Virginia,Private,75767.99999999999,86.7,821,94.71,24.47,44046.0,14.46,49636.44
3500.0,5029.32,Honolulu,Data scientist,5330.88,1.7334534140632367,131730.88,75993.31999999998,Hawaii,Private,126400.0,63.18,822,158.0,37.48,67463.99999999999,42.34,72493.31999999998
103000.0,4392.38,Oklahoma City,Database administrator,2219.4,0.4596117946951542,67170.59999999999,146146.38,Oklahoma,Private,64951.2,81.27,823,87.3,21.53,38754.0,11.52,43146.38
93000.0,5151.54,Lewisville,Database administrator,2624.52,0.4919801036933683,70365.72,143025.54,Texas,Private,67741.2,80.83,824,91.05,24.93,44874.0,15.32,50025.54
8000.0,7041.83,Springfield,Database administrator,2696.88,1.171662504884312,67796.88,57863.83,Illinois,Private,65100.0,80.83,825,87.5,23.79,42822.0,15.99,49863.83
63000.0,4392.38,Oklahoma City,Database administrator,2219.4,0.6328110294482016,67170.59999999999,106146.38,Oklahoma,Private,64951.2,81.27,826,87.3,21.53,38754.0,11.52,43146.38
70500.0,4234.89,Spokane,Database administrator,2247.6000000000004,0.6732989216307295,76945.20000000001,114280.89,Washington,Private,74697.6,80.83,827,100.4,21.97,39546.0,11.83,43780.89
90500.0,6001.22,Annapolis,Database administrator,2865.48,0.5204182443275176,78098.76,150069.22,Maryland,Private,75233.28,75.44,828,101.12,29.76,53568.0,18.15,59569.22
101000.0,5151.54,Dickinson,Database administrator,2624.52,0.4523336552209498,70365.72,155561.54,Texas,Private,67741.2,80.83,829,91.05,27.45,49410.0,15.32,54561.54
72500.0,6062.35,Stockbridge,Database administrator,4494.96,0.5418134352220981,89720.16,165592.35,Massachusetts,Private,85225.2,93.6,830,114.55,48.35,87030.0,31.22,93092.35
5500.0,4845.27,Anchorage,Database administrator,3661.8,1.1322745486669192,86022.6,75973.27,Alaska,Private,82360.8,103.73,831,110.7,36.46,65628.0,22.38,70473.27
70500.0,7289.35,Atlanta,Database administrator,2426.88,0.5487453827628607,77050.08,140411.35,Georgia,Private,74623.2,80.83,832,100.3,34.79,62622.0,13.49,69911.35
150000.0,5360.48,Dallas,Database administrator,2624.52,0.3727318937447387,75908.52,203654.48,Texas,Private,73284.0,80.83,833,98.5,26.83,48293.99999999999,15.32,53654.48
100500.0,6659.49,Tumwater,Database administrator,2247.6000000000004,0.4999128958635703,81870.48000000001,163769.49,Washington,Private,79622.88,80.83,834,107.02,31.45,56610.0,11.83,63269.49
100000.0,7073.12,Washington,Database administrator,3159.0321456953643,0.4587933104738432,92513.43214569536,201645.12,District of Columbia,Private,89354.4,80.83,835,120.1,52.54,94572.0,20.26918653421633,101645.12
54500.0,5543.84,Hollywood,Database administrator,2532.6,0.5678231478634927,77870.04000000001,137137.84,Florida,Private,75337.44,83.25,836,101.26,42.83,77094.0,14.2,82637.84
53000.0,4021.31,Montevallo,Database administrator,2499.48,0.7321737190629765,68990.76,94227.31,Alabama,Private,66491.28,74.1,837,89.37,20.67,37206.00000000001,14.91,41227.310000000005
72000.0,4977.02,Daytona Beach,Database administrator,2532.6,0.5752988799106846,76635.0,133209.02000000002,Florida,Private,74102.4,83.25,838,99.6,31.24,56232.0,14.2,61209.02
