,Role,Sector,Experience,City,State,Salary_in_office,Salary_remote,Avg.OfficeRent_per_sqft,Office Rent,Annual Commute Cost,Avg internet monthly payment,Electricity Price (cents per kWh),Cost of Living Index,National_Avg_Salary,In-Office Expenses,Remote Work Expenses,Total In-office salary,Total Remote salary,remote_vs_office_cost_ratio,lat,lng
1551,Web developer,Private,Senior,Reston,Virginia,102000.0,85239.0,30.21,54378.0,5590.44,86.7,14.46,94.71,90000.0,59968.44,2602.08,161968.44,87841.08,0.54,38.9497,-77.3461
1552,Web developer,Private,Mid,Tukwila,Washington,122500.0,80265.0,26.2,47160.0,6659.49,80.83,11.83,107.02,75000.0,53819.49,2247.6,176319.49,82512.6,0.47,47.475,-122.2728
1553,Web developer,Private,Senior,Washington,District of Columbia,107500.0,136500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,90000.0,101645.12,3159.03,209145.12,139659.03,0.67,38.9047,-77.0163
1554,Web developer,Private,Senior,Washington,District of Columbia,107500.0,110000.0,52.54,94572.0,7073.12,80.83,20.27,120.1,90000.0,101645.12,3159.03,209145.12,113159.03,0.54,38.9047,-77.0163
1555,Web developer,Private,Senior,Washington,District of Columbia,107500.0,92000.0,52.54,94572.0,7073.12,80.83,20.27,120.1,90000.0,101645.12,3159.03,209145.12,95159.03,0.45,38.9047,-77.0163
1556,Web developer,Private,Senior,Washington,District of Columbia,107500.0,120500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,90000.0,101645.12,3159.03,209145.12,123659.03,0.59,38.9047,-77.0163
1557,Web developer,Private,Senior,Bethesda,Maryland,132500.0,91008.0,36.91,66438.0,6001.22,75.44,18.15,101.12,90000.0,72439.22,2865.48,204939.22,93873.48,0.46,38.9866,-77.1188
1558,Web developer,Private,Mid,South Miami,Florida,115000.0,75945.0,31.24,56232.0,4977.02,83.25,14.2,101.26,75000.0,61209.02,2532.6,176209.02,78477.6,0.45,25.7079,-80.2952
1559,Web developer,Private,Senior,Fairfield,California,156500.0,113175.0,40.28,72504.0,7036.89,80.83,30.55,125.75,90000.0,79540.89,4269.36,236040.89,117444.36,0.5,38.2583,-122.0335
1560,Web developer,Private,Senior,Austin,Texas,107000.0,95940.0,41.81,75258.0,6365.46,80.83,15.32,106.6,90000.0,81623.46,2624.52,188623.46,98564.52,0.52,30.3005,-97.7522
1561,Web developer,Private,Mid,Salt Lake City,Utah,130000.0,79425.0,26.96,48528.0,4143.37,69.01,11.02,105.9,75000.0,52671.37,2018.28,182671.37,81443.28,0.45,40.7776,-111.9311
1562,Web developer,Private,Senior,Washington,District of Columbia,85000.0,136500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,90000.0,101645.12,3159.03,186645.12,139659.03,0.75,38.9047,-77.0163
1563,Web developer,Private,Senior,Washington,District of Columbia,85000.0,110000.0,52.54,94572.0,7073.12,80.83,20.27,120.1,90000.0,101645.12,3159.03,186645.12,113159.03,0.61,38.9047,-77.0163
1564,Web developer,Private,Senior,Washington,District of Columbia,85000.0,92000.0,52.54,94572.0,7073.12,80.83,20.27,120.1,90000.0,101645.12,3159.03,186645.12,95159.03,0.51,38.9047,-77.0163
1565,Web developer,Private,Senior,Washington,District of Columbia,85000.0,120500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,90000.0,101645.12,3159.03,186645.12,123659.03,0.66,38.9047,-77.0163
1566,Web developer,Private,Senior,Alpharetta,Georgia,125000.0,82710.0,23.66,42588.0,5285.46,80.83,13.49,91.9,90000.0,47873.46,2426.88,172873.46,85136.88,0.49,34.0704,-84.2738
1567,Web developer,Private,Senior,Bannockburn,Illinois,87000.0,79254.0,23.79,42822.0,7041.83,80.83,15.99,88.06,90000.0,49863.83,2696.88,136863.83,81950.88,0.6,42.1932,-87.8695
1568,Web developer,Private,Mid,San Francisco,California,145000.0,187000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,75000.0,124610.66,4269.36,269610.66,191269.36,0.71,37.7558,-122.4449
1569,Web developer,Private,Mid,San Francisco,California,145000.0,222500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,75000.0,124610.66,4269.36,269610.66,226769.36,0.84,37.7558,-122.4449
1570,Web developer,Private,Mid,San Francisco,California,145000.0,156500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,75000.0,124610.66,4269.36,269610.66,160769.36,0.6,37.7558,-122.4449
1571,Web developer,Private,Mid,San Francisco,California,145000.0,192000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,75000.0,124610.66,4269.36,269610.66,196269.36,0.73,37.7558,-122.4449
1572,Web developer,Private,Senior,Whippany,New Jersey,129000.0,93060.0,31.19,56142.0,8059.16,82.79,19.49,103.4,90000.0,64201.16,3098.4,193201.16,96158.4,0.5,40.8233,-74.4184
1573,Web developer,Private,Mid,Pittsburgh,Pennsylvania,74500.0,69825.0,25.92,46656.0,5205.47,84.33,17.6,93.1,75000.0,51861.47,2912.76,126361.47,72737.76,0.58,40.4397,-79.9763
1574,Web developer,Private,Senior,Santa Clara,California,68500.0,113175.0,48.72,87696.0,7036.89,80.83,30.55,125.75,90000.0,94732.89,4269.36,163232.89,117444.36,0.72,37.3646,-121.968
1575,Web developer,Private,Senior,Auburn Hills,Michigan,123500.0,80856.0,21.17,38106.0,3880.78,80.83,18.41,89.84,90000.0,41986.78,2958.24,165486.78,83814.24,0.51,42.6735,-83.2448
1576,Web developer,Private,Senior,Chantilly,Virginia,150000.0,85239.0,23.77,42786.0,5590.44,86.7,14.46,94.71,90000.0,48376.44,2602.08,198376.44,87841.08,0.44,38.8868,-77.4453
1577,Web developer,Private,Senior,Aurora,Colorado,123000.0,97470.0,19.32,34776.0,6177.73,80.83,15.16,108.3,90000.0,40953.73,2607.24,163953.73,100077.24,0.61,39.7083,-104.7237
1578,Web developer,Private,Mid,Saint Louis,Missouri,113500.0,65827.5,24.6,44280.0,3937.23,72.8,11.57,87.77,75000.0,48217.23,2123.16,161717.23,67950.66,0.42,,
1579,Web developer,Private,Senior,League City,Texas,76500.0,81945.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,131061.54,84569.52,0.65,29.4874,-95.1087
1580,Web developer,Private,Senior,,California,147500.0,147500.0,40.28,72504.0,7036.89,80.83,30.55,125.75,90000.0,79540.89,4269.36,227040.89,151769.36,0.67,,
1581,Web developer,Private,Senior,,California,147500.0,177500.0,40.28,72504.0,7036.89,80.83,30.55,125.75,90000.0,79540.89,4269.36,227040.89,181769.36,0.8,,
1582,Web developer,Private,Senior,,California,147500.0,172500.0,40.28,72504.0,7036.89,80.83,30.55,125.75,90000.0,79540.89,4269.36,227040.89,176769.36,0.78,,
1583,Web developer,Private,Senior,,California,147500.0,190000.0,40.28,72504.0,7036.89,80.83,30.55,125.75,90000.0,79540.89,4269.36,227040.89,194269.36,0.86,,
1584,Web developer,Private,Senior,Baltimore,Maryland,105500.0,118000.0,26.17,47106.0,6001.22,75.44,18.15,107.0,90000.0,53107.22,2865.48,158607.22,120865.48,0.76,39.3051,-76.6144
1585,Web developer,Private,Senior,Buffalo,New York,65000.0,87570.0,19.21,34578.0,4174.42,80.83,24.37,97.3,90000.0,38752.42,3601.92,103752.42,91171.92,0.88,42.9018,-78.8487
1586,Web developer,Private,Senior,Merrimack,New Hampshire,110000.0,96912.0,26.74,48132.0,7073.12,80.83,23.62,107.68,90000.0,55205.12,3520.92,165205.12,100432.92,0.61,,
1587,Web developer,Private,Senior,Las Vegas,Nevada,97500.0,90630.0,30.23,54414.0,5392.82,80.83,14.88,100.7,90000.0,59806.82,2577.0,157306.82,93207.0,0.59,36.2333,-115.2654
1588,Web developer,Private,Senior,Cincinnati,Ohio,104500.0,83160.0,18.83,33894.0,4560.93,80.83,15.98,92.4,90000.0,38454.93,2695.8,142954.93,85855.8,0.6,39.1413,-84.506
1589,Web developer,Private,Senior,Arlington,Virginia,100000.0,85239.0,41.96,75528.0,5590.44,86.7,14.46,94.71,90000.0,81118.44,2602.08,181118.44,87841.08,0.48,38.8786,-77.1011
1590,Web developer,Private,Senior,,Texas,105000.0,105000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,159561.54,107624.52,0.67,,
1591,Web developer,Private,Senior,,Texas,105000.0,60000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,159561.54,62624.52,0.39,,
1592,Web developer,Private,Senior,,Texas,105000.0,209000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,159561.54,211624.52,1.33,,
1593,Web developer,Private,Senior,,Texas,105000.0,156500.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,159561.54,159124.52,1.0,,
1594,Web developer,Private,Senior,,Texas,105000.0,194500.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,159561.54,197124.52,1.24,,
1595,Web developer,Private,Senior,,Texas,105000.0,110000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,159561.54,112624.52,0.71,,
1596,Web developer,Private,Mid,New York,New York,98000.0,96000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,75000.0,71239.74,3601.92,169239.74,99601.92,0.59,40.6943,-73.9249
1597,Web developer,Private,Senior,Concord,North Carolina,116000.0,82656.0,27.48,49464.0,4979.85,80.83,13.49,91.84,90000.0,54443.85,2426.88,170443.85,85082.88,0.5,35.3933,-80.6369
1598,Web developer,Private,Senior,Bartlesville,Oklahoma,73500.0,75816.0,18.37,33066.0,3976.88,81.27,11.52,84.24,90000.0,37042.88,2219.4,110542.88,78035.4,0.71,36.7365,-95.9456
1599,Web developer,Private,Senior,Oklahoma City,Oklahoma,91500.0,78570.0,21.53,38754.0,4392.38,81.27,11.52,87.3,90000.0,43146.38,2219.4,134646.38,80789.4,0.6,35.4676,-97.5136
1600,Web developer,Private,Mid,Emeryville,California,107500.0,94312.5,60.43,108774.0,7036.89,80.83,30.55,125.75,75000.0,115810.89,4269.36,223310.89,98581.86,0.44,37.8382,-122.2932
1601,Web developer,Private,Senior,Dyersburg,Tennessee,62500.0,81351.0,27.17,48906.0,4096.03,80.83,13.04,90.39,90000.0,53002.03,2378.28,115502.03,83729.28,0.72,36.0465,-89.3777
1602,Web developer,Private,Mid,Los Angeles,California,220000.0,170000.0,49.02,88236.0,6877.72,80.83,30.55,140.6,75000.0,95113.72,4269.36,315113.72,174269.36,0.55,34.1141,-118.4068
1603,Web developer,Private,Senior,Alpharetta,Georgia,119000.0,82710.0,23.66,42588.0,5285.46,80.83,13.49,91.9,90000.0,47873.46,2426.88,166873.46,85136.88,0.51,34.0704,-84.2738
1604,Web developer,Private,Mid,Alpharetta,Georgia,162500.0,68925.0,23.66,42588.0,5285.46,80.83,13.49,91.9,75000.0,47873.46,2426.88,210373.46,71351.88,0.34,34.0704,-84.2738
1605,Web developer,Private,Senior,Grapevine,Texas,100500.0,81945.0,22.91,41238.0,5151.54,80.83,15.32,91.05,90000.0,46389.54,2624.52,146889.54,84569.52,0.58,32.9343,-97.0742
1606,Web developer,Private,Senior,San Francisco,California,208500.0,225000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,90000.0,124610.66,4269.36,333110.66,229269.36,0.69,37.7558,-122.4449
1607,Web developer,Private,Senior,San Francisco,California,208500.0,212500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,90000.0,124610.66,4269.36,333110.66,216769.36,0.65,37.7558,-122.4449
1608,Web developer,Private,Senior,San Francisco,California,208500.0,183500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,90000.0,124610.66,4269.36,333110.66,187769.36,0.56,37.7558,-122.4449
1609,Web developer,Private,Senior,San Francisco,California,208500.0,211000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,90000.0,124610.66,4269.36,333110.66,215269.36,0.65,37.7558,-122.4449
1610,Web developer,Private,Senior,San Francisco,California,208500.0,167000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,90000.0,124610.66,4269.36,333110.66,171269.36,0.51,37.7558,-122.4449
1611,Web developer,Private,Senior,San Francisco,California,208500.0,174000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,90000.0,124610.66,4269.36,333110.66,178269.36,0.54,37.7558,-122.4449
1612,Web developer,Private,Senior,Bloomington,Illinois,67500.0,80100.0,23.79,42822.0,7041.83,80.83,15.99,89.0,90000.0,49863.83,2696.88,117363.83,82796.88,0.71,40.4757,-88.9703
1613,Web developer,Private,Mid,Southfield,Michigan,104000.0,67380.0,20.47,36846.0,3880.78,80.83,18.41,89.84,75000.0,40726.78,2958.24,144726.78,70338.24,0.49,42.4765,-83.2605
1614,Web developer,Private,Senior,Leesburg,Virginia,95500.0,85239.0,28.91,52038.0,5590.44,86.7,14.46,94.71,90000.0,57628.44,2602.08,153128.44,87841.08,0.57,39.1057,-77.5544
1615,Web developer,Private,Senior,,Texas,60000.0,105000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,114561.54,107624.52,0.94,,
1616,Web developer,Private,Senior,,Texas,60000.0,60000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,114561.54,62624.52,0.55,,
1617,Web developer,Private,Senior,,Texas,60000.0,209000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,114561.54,211624.52,1.85,,
1618,Web developer,Private,Senior,,Texas,60000.0,156500.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,114561.54,159124.52,1.39,,
1619,Web developer,Private,Senior,,Texas,60000.0,194500.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,114561.54,197124.52,1.72,,
1620,Web developer,Private,Senior,,Texas,60000.0,110000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,114561.54,112624.52,0.98,,
1621,Web developer,Private,Senior,Fort Worth,Texas,52000.0,81945.0,27.16,48888.0,5579.72,80.83,15.32,91.05,90000.0,54467.72,2624.52,106467.72,84569.52,0.79,32.7817,-97.3474
1622,Web developer,Private,Mid,Washington,District of Columbia,75000.0,164000.0,52.54,94572.0,7073.12,80.83,20.27,120.1,75000.0,101645.12,3159.03,176645.12,167159.03,0.95,38.9047,-77.0163
1623,Web developer,Private,Mid,Dallas,Texas,121500.0,73875.0,26.83,48294.0,5360.48,80.83,15.32,98.5,75000.0,53654.48,2624.52,175154.48,76499.52,0.44,32.7935,-96.7667
1624,Web developer,Private,Senior,Portland,Oregon,120000.0,104850.0,28.45,51210.0,6557.06,72.27,14.12,116.5,90000.0,57767.06,2392.2,177767.06,107242.2,0.6,45.5371,-122.65
1625,Web developer,Private,Senior,Chicago,Illinois,118000.0,180000.0,34.16,61488.0,8319.68,80.83,15.99,100.1,90000.0,69807.68,2696.88,187807.68,182696.88,0.97,41.8375,-87.6866
1626,Web developer,Private,Senior,Chantilly,Virginia,170000.0,85239.0,23.77,42786.0,5590.44,86.7,14.46,94.71,90000.0,48376.44,2602.08,218376.44,87841.08,0.4,38.8868,-77.4453
1627,Web developer,Private,Mid,Nashville,Tennessee,100000.0,75075.0,30.46,54828.0,5088.14,80.83,13.04,100.1,75000.0,59916.14,2378.28,159916.14,77453.28,0.48,36.1715,-86.7842
1628,Web developer,Private,Mid,McLean,Virginia,67500.0,71032.5,28.91,52038.0,5590.44,86.7,14.46,94.71,75000.0,57628.44,2602.08,125128.44,73634.58,0.59,38.9436,-77.1943
1629,Web developer,Private,Senior,Nashville,Tennessee,62500.0,90090.0,30.46,54828.0,5088.14,80.83,13.04,100.1,90000.0,59916.14,2378.28,122416.14,92468.28,0.76,36.1715,-86.7842
1630,Web developer,Private,Mid,Richardson,Texas,99500.0,68287.5,25.53,45954.0,5151.54,80.83,15.32,91.05,75000.0,51105.54,2624.52,150605.54,70912.02,0.47,32.9716,-96.7093
1631,Web developer,Private,Senior,Tukwila,Washington,174000.0,96318.0,26.2,47160.0,6659.49,80.83,11.83,107.02,90000.0,53819.49,2247.6,227819.49,98565.6,0.43,47.475,-122.2728
1632,Web developer,Private,Mid,Anaheim,California,83795.0,94312.5,33.12,59616.0,5938.78,80.83,30.55,125.75,75000.0,65554.78,4269.36,149349.78,98581.86,0.66,33.839,-117.8574
1633,Web developer,Private,Senior,Hancock,Michigan,90000.0,80856.0,21.42,38556.0,3880.78,80.83,18.41,89.84,90000.0,42436.78,2958.24,132436.78,83814.24,0.63,47.1367,-88.5979
1634,Web developer,Private,Senior,Ann Arbor,Michigan,114000.0,89370.0,25.33,45594.0,3880.78,80.83,18.41,99.3,90000.0,49474.78,2958.24,163474.78,92328.24,0.56,42.2759,-83.731
1635,Web developer,Private,Mid,Boston,Massachusetts,142500.0,237500.0,65.72,118296.0,8589.18,93.6,31.22,132.6,75000.0,126885.18,4494.96,269385.18,241994.96,0.9,42.3188,-71.0852
1636,Web developer,Private,Mid,Boston,Massachusetts,142500.0,170000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,75000.0,126885.18,4494.96,269385.18,174494.96,0.65,42.3188,-71.0852
1637,Web developer,Private,Senior,Arlington,Virginia,146000.0,85239.0,41.96,75528.0,5590.44,86.7,14.46,94.71,90000.0,81118.44,2602.08,227118.44,87841.08,0.39,38.8786,-77.1011
1638,Web developer,Private,Senior,Annapolis,Maryland,150000.0,91008.0,29.76,53568.0,6001.22,75.44,18.15,101.12,90000.0,59569.22,2865.48,209569.22,93873.48,0.45,38.9706,-76.5047
1639,Web developer,Private,Senior,Eagan,Minnesota,95000.0,88299.0,21.35,38430.0,5231.86,68.66,14.05,98.11,90000.0,43661.86,2341.32,138661.86,90640.32,0.65,44.817,-93.1638
1640,Web developer,Private,Senior,Falls Church,Virginia,130500.0,85239.0,29.0,52200.0,5590.44,86.7,14.46,94.71,90000.0,57790.44,2602.08,188290.44,87841.08,0.47,38.8847,-77.1751
1641,Web developer,Private,Mid,San Francisco,California,160500.0,187000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,75000.0,124610.66,4269.36,285110.66,191269.36,0.67,37.7558,-122.4449
1642,Web developer,Private,Mid,San Francisco,California,160500.0,222500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,75000.0,124610.66,4269.36,285110.66,226769.36,0.8,37.7558,-122.4449
1643,Web developer,Private,Mid,San Francisco,California,160500.0,156500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,75000.0,124610.66,4269.36,285110.66,160769.36,0.56,37.7558,-122.4449
1644,Web developer,Private,Mid,San Francisco,California,160500.0,192000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,75000.0,124610.66,4269.36,285110.66,196269.36,0.69,37.7558,-122.4449
1645,Web developer,Private,Senior,San Antonio,Texas,110000.0,83430.0,27.34,49212.0,4251.07,80.83,15.32,92.7,90000.0,53463.07,2624.52,163463.07,86054.52,0.53,29.4632,-98.5238
1646,Web developer,Private,Mid,Farmington,Connecticut,98500.0,81420.0,20.48,36864.0,7073.12,72.47,28.16,108.56,75000.0,43937.12,3910.92,142437.12,85330.92,0.6,,
1647,Web developer,Private,Senior,Deerfield,Illinois,108000.0,79254.0,28.83,51894.0,7041.83,80.83,15.99,88.06,90000.0,58935.83,2696.88,166935.83,81950.88,0.49,42.1654,-87.8516
1648,Web developer,Private,Mid,Smithfield,Rhode Island,116500.0,83062.5,30.88,55584.0,4872.75,80.83,25.31,110.75,75000.0,60456.75,3703.44,176956.75,86765.94,0.49,,
1649,Web developer,Private,Mid,Aurora,Colorado,152000.0,81225.0,19.32,34776.0,6177.73,80.83,15.16,108.3,75000.0,40953.73,2607.24,192953.73,83832.24,0.43,39.7083,-104.7237
1650,Web developer,Private,Senior,Westlake,Texas,145000.0,81945.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,199561.54,84569.52,0.42,32.9809,-97.2041
1651,Web developer,Private,Mid,Atlanta,Georgia,159500.0,190000.0,34.79,62622.0,7289.35,80.83,13.49,100.3,75000.0,69911.35,2426.88,229411.35,192426.88,0.84,33.7628,-84.422
1652,Web developer,Private,Senior,Miami,Florida,57500.0,99090.0,49.18,88524.0,4541.57,83.25,14.2,110.1,90000.0,93065.57,2532.6,150565.57,101622.6,0.67,25.784,-80.2101
1653,Web developer,Private,Mid,Radnor,Pennsylvania,75000.0,75000.0,48.68,87624.0,6024.26,84.33,17.6,93.45,75000.0,93648.26,2912.76,168648.26,77912.76,0.46,,
1654,Web developer,Private,Senior,Atlanta,Georgia,93000.0,90270.0,34.79,62622.0,7289.35,80.83,13.49,100.3,90000.0,69911.35,2426.88,162911.35,92696.88,0.57,33.7628,-84.422
1655,Web developer,Private,Senior,Anna,Texas,110000.0,81945.0,27.45,49410.0,5151.54,80.83,15.32,91.05,90000.0,54561.54,2624.52,164561.54,84569.52,0.51,33.3472,-96.5508
1656,Web developer,Private,Mid,Austin,Texas,185000.0,62000.0,41.81,75258.0,6365.46,80.83,15.32,106.6,75000.0,81623.46,2624.52,266623.46,64624.52,0.24,30.3005,-97.7522
1657,Web developer,Private,Mid,Saint Augustine,Florida,55000.0,75945.0,31.24,56232.0,4977.02,83.25,14.2,101.26,75000.0,61209.02,2532.6,116209.02,78477.6,0.68,,
1658,Web developer,Private,Senior,New York,New York,122500.0,176500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,90000.0,71239.74,3601.92,193739.74,180101.92,0.93,40.6943,-73.9249
1659,Web developer,Private,Mid,Henrico,Virginia,60000.0,71032.5,23.01,41418.0,5590.44,86.7,14.46,94.71,75000.0,47008.44,2602.08,107008.44,73634.58,0.69,,
1660,Web developer,Private,Mid,Panama City,Florida,59500.0,76425.0,31.24,56232.0,4977.02,83.25,14.2,101.9,75000.0,61209.02,2532.6,120709.02,78957.6,0.65,30.1995,-85.6003
1661,Web developer,Private,Mid,Appleton,Wisconsin,18000.0,68025.0,21.02,37836.0,4333.44,80.83,16.31,90.7,75000.0,42169.44,2731.44,60169.44,70756.44,1.18,44.278,-88.3892
1662,Web developer,Private,Senior,Memphis,Tennessee,66000.0,66000.0,18.66,33588.0,3666.47,80.83,13.04,88.2,90000.0,37254.47,2378.28,103254.47,68378.28,0.66,35.1087,-89.9663
1663,Web developer,Private,Senior,Malta,Montana,87500.0,94860.0,36.46,65628.0,7073.12,123.37,11.87,105.4,90000.0,72701.12,2762.4,160201.12,97622.4,0.61,48.3554,-107.8702
1664,Web developer,Private,Senior,Plano,Texas,130000.0,81945.0,37.11,66798.0,7098.23,80.83,15.32,91.05,90000.0,73896.23,2624.52,203896.23,84569.52,0.41,33.0502,-96.7486
1665,Web developer,Private,Senior,Salt Lake City,Utah,76500.0,95310.0,26.96,48528.0,4143.37,69.01,11.02,105.9,90000.0,52671.37,2018.28,129171.37,97328.28,0.75,40.7776,-111.9311
1666,Web developer,Private,Mid,Phoenix,Arizona,69000.0,78225.0,26.61,47898.0,5119.48,75.34,15.2,104.3,75000.0,53017.48,2545.68,122017.48,80770.68,0.66,33.5722,-112.0892
1667,Web developer,Private,Senior,Columbia,Maryland,128000.0,91008.0,25.01,45018.0,6001.22,75.44,18.15,101.12,90000.0,51019.22,2865.48,179019.22,93873.48,0.52,39.2004,-76.859
1668,Web developer,Private,Mid,Sunnyvale,California,235500.0,94312.5,82.35,148230.0,10354.08,80.83,30.55,125.75,75000.0,158584.08,4269.36,394084.08,98581.86,0.25,37.3836,-122.0255
1669,Web developer,Private,Senior,Anaheim,California,143000.0,113175.0,33.12,59616.0,5938.78,80.83,30.55,125.75,90000.0,65554.78,4269.36,208554.78,117444.36,0.56,33.839,-117.8574
1670,Web developer,Private,Senior,Orlando,Florida,105000.0,91260.0,26.74,48132.0,4886.84,83.25,14.2,101.4,90000.0,53018.84,2532.6,158018.84,93792.6,0.59,28.4773,-81.337
1671,Web developer,Private,Senior,Cambridge,Massachusetts,151000.0,103095.0,48.35,87030.0,6062.35,93.6,31.22,114.55,90000.0,93092.35,4494.96,244092.35,107589.96,0.44,42.3759,-71.1185
1672,Web developer,Private,Senior,Redmond,Washington,177500.0,96318.0,31.45,56610.0,6659.49,80.83,11.83,107.02,90000.0,63269.49,2247.6,240769.49,98565.6,0.41,47.6763,-122.1169
1673,Web developer,Private,Mid,Dallas,Texas,158000.0,73875.0,26.83,48294.0,5360.48,80.83,15.32,98.5,75000.0,53654.48,2624.52,211654.48,76499.52,0.36,32.7935,-96.7667
1674,Web developer,Private,Senior,Boston,Massachusetts,145000.0,106000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,90000.0,126885.18,4494.96,271885.18,110494.96,0.41,42.3188,-71.0852
